spectrum_lambda,method,baseline,paired_delta_mean,paired_delta_sd,relative_change_percent,wins,n_seeds
0.0,fourier_gate_loglinear_lo0p1_hi3,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,-0.013133672959597144,0.002238917441197457,-19.324362074505796,3,3
0.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,score,0.014150625455879676,0.002238949658333979,26.29558092016966,0,3
0.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gaussian,-0.06569633176516641,0.006465845313399693,-49.15158456821626,3,3
0.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gaussian,-0.06569668967836327,0.006465824895808729,-49.15172072847722,3,3
0.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_normalized,-0.057795397481877,0.004668867526720085,-45.957000688952675,3,3
0.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_normalized,-0.05779543463088924,0.0046688491663321625,-45.9570166530736,3,3
0.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4,0.028476170943640033,0.002257234047365762,72.11319477055713,0,3
0.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4,0.028476172243905556,0.0022572285159547915,72.11320043789848,0,3
0.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,0.006340896782004786,0.0019151875129967638,10.28974977807373,0,3
0.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,0.006340905547418042,0.0019151863825518857,10.289765465862754,0,3
0.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,0.027035279899250614,0.0022684560702596196,66.05401728982882,0,3
0.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,0.02703527934963011,0.0022684553496938147,66.05401505995306,0,3
0.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4_linear_sigma,0.02733323847988615,0.0025949991039838378,67.27173556932897,0,3
