spectrum_lambda,seed,method,noise_bin,sigma,n,score_error,unweighted_score_error,reference_error,relative_to_gaussian,dsm_pixel_mean,frequency_band_0,frequency_band_1,frequency_band_2,frequency_band_3
0.0,42,scalar_gate_loglinear_lo0p1_hi3,0,0.12079870700836182,2048,0.012944406137563641,0.8870693202058709,0.035642656333633976,0.3631717573571735,0.9640009633169202,0.013156907919036712,0.013046428022559694,0.01280599435237204,0.013167866318587233
0.0,42,scalar_gate_loglinear_lo0p1_hi3,1,0.17627345025539398,2048,0.016568503157183077,0.5332237250677387,0.07023879241121182,0.23588821203222082,0.9176209658285372,0.01667752120312683,0.01669857496248528,0.016492097819567376,0.016565341197669732
0.0,42,scalar_gate_loglinear_lo0p1_hi3,2,0.25722402334213257,2048,0.023199980644379094,0.35064251182717854,0.13108431723668082,0.17698517361531585,0.8315784022106566,0.02414204302779064,0.02395580619193346,0.02273796189103744,0.023078326970566714
0.0,42,scalar_gate_loglinear_lo0p1_hi3,3,0.37534967064857483,2048,0.03712784560117203,0.2635285491954862,0.21350734124694315,0.17389493674706888,0.7000535902303751,0.037739258861894345,0.03864263156112213,0.03657949126089403,0.036166779590798594
0.0,42,scalar_gate_loglinear_lo0p1_hi3,4,0.547722578048706,2048,0.06101889170059772,0.20339629041100776,0.28824046229989636,0.21169439992471056,0.5416207112965258,0.060569559667384275,0.06236853369372937,0.060548638129051674,0.06064567055710065
0.0,42,scalar_gate_loglinear_lo0p1_hi3,5,0.7992547750473022,2048,0.09696046225351221,0.1517833724524272,0.30943592454634755,0.3133458482419658,0.4005929689252705,0.09867565827902687,0.09827200442967374,0.0960751161326631,0.09702058593825805
0.0,42,scalar_gate_loglinear_lo0p1_hi3,6,1.166298747062683,2048,0.11955225889078894,0.08788973766934775,0.25140680472756216,0.47553310667283705,0.29176305003637537,0.11989719641457364,0.12039735099299322,0.11918672109973377,0.11923916151764276
0.0,42,scalar_gate_loglinear_lo0p1_hi3,7,1.7019013166427612,2048,0.08550394009437598,0.029520069750683258,0.13261830388966933,0.6447370957594983,0.20917965181386894,0.08752427270166976,0.08490562149116603,0.08513610778489937,0.0868347993318311
0.0,42,scalar_gate_loglinear_lo0p1_hi3,8,2.4834699630737305,2048,0.024855663849774563,0.0040300231739344,0.03141829035397844,0.7911208270639443,0.1328969904800012,0.024521508334249216,0.02492358873317519,0.024978430921739743,0.024456763738263537
0.0,42,fourier_gate_loglinear_lo0p1_hi3,0,0.12079870700836182,2048,0.012944401831790953,0.8870690251348718,0.035642656333633976,0.36317163655325113,0.9640009642901537,0.0131568969467078,0.013046416782960974,0.012805991685981687,0.013167871850036568
0.0,42,fourier_gate_loglinear_lo0p1_hi3,1,0.17627345025539398,2048,0.01656849558086778,0.533223481239372,0.07023879241121182,0.2358881041671076,0.9176209647086451,0.016677508784474496,0.01669855852904876,0.01649209333839534,0.016565340364771548
0.0,42,fourier_gate_loglinear_lo0p1_hi3,2,0.25722402334213257,2048,0.02319996493352968,0.3506422743747519,0.13108431723668082,0.1769850537623102,0.8315783948586294,0.02414200549366217,0.023955779208737912,0.022737954404236673,0.023078312354859472
0.0,42,fourier_gate_loglinear_lo0p1_hi3,3,0.37534967064857483,2048,0.037127828485699406,0.2635284277121198,0.21350734124694315,0.1738948565836772,0.7000535722553943,0.037739251088366586,0.038642591579699806,0.03657948530100325,0.0361667557926246
0.0,42,fourier_gate_loglinear_lo0p1_hi3,4,0.547722578048706,2048,0.06101884632866564,0.20339613917124552,0.28824046229989636,0.21169424251470742,0.5416206389624802,0.06056953683300494,0.062368467944321854,0.06054860118599663,0.06064561704850459
0.0,42,fourier_gate_loglinear_lo0p1_hi3,5,0.7992547750473022,2048,0.0969604149139752,0.15178329834640078,0.30943592454634755,0.31334569525540784,0.40059290953460464,0.09867562594510484,0.09827195008986199,0.09607506940308241,0.09702054040292173
0.0,42,fourier_gate_loglinear_lo0p1_hi3,6,1.166298747062683,2048,0.11955223022832992,0.08788971659792653,0.25140680472756216,0.47553299266455057,0.29176301170494734,0.1198971892109891,0.12039734066261777,0.11918668188788045,0.11923912819648343
0.0,42,fourier_gate_loglinear_lo0p1_hi3,7,1.7019013166427612,2048,0.08550391430967218,0.0295200608485642,0.13261830388966933,0.644736901331557,0.20917963350593757,0.08752423091365097,0.08490559766553665,0.08513607778453414,0.0868347948808908
0.0,42,fourier_gate_loglinear_lo0p1_hi3,8,2.4834699630737305,2048,0.024855663181176355,0.004030023065529881,0.03141829035397844,0.7911208057834035,0.1328969940193496,0.02452150778270512,0.024923587514226533,0.024978430576016654,0.024456762763285598
0.0,42,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,0,0.12079870700836182,2048,0.014983665317405349,1.026818045266057,0.035642656333633976,0.42038576410103595,0.9665043557968952,0.014553508092163162,0.015052341254866231,0.014987100934509546,0.015087572000215809
0.0,42,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,1,0.17627345025539398,2048,0.020590203336940314,0.6626540019377433,0.07023879241121182,0.2931457479564187,0.9219423593925744,0.019537039267834518,0.02092828930928596,0.0205313909544307,0.02079643286953204
0.0,42,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,2,0.25722402334213257,2048,0.031673019578714996,0.47870329344101314,0.13108431723668082,0.24162325628570355,0.8398245396579826,0.029263561052223858,0.033134257799623076,0.031363966361060154,0.03158138518962514
0.0,42,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,3,0.37534967064857483,2048,0.049471680323012426,0.35114345932786345,0.21350734124694315,0.2317095048539495,0.7136422197218295,0.044719733394646174,0.0516951430950755,0.04914464216090604,0.04939430563417236
0.0,42,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,4,0.547722578048706,2048,0.07333189542091784,0.24443963306656633,0.28824046229989636,0.2544122183117391,0.5546327653168279,0.06857970570646564,0.07555961880716298,0.07288676471712052,0.07369320856774535
0.0,42,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,5,0.7992547750473022,2048,0.11177684117765949,0.17497715586035106,0.30943592454634755,0.3612277447795738,0.41521011349521303,0.10677271038283205,0.11331358372180224,0.11145158930345468,0.11305365639886153
0.0,42,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,6,1.166298747062683,2048,0.15975178632788245,0.11744272105634848,0.25140680472756216,0.6354314335325888,0.3316520508755769,0.15968150798546393,0.1597468374572612,0.15969746019968756,0.16000485988351132
0.0,42,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,7,1.7019013166427612,2048,0.10639527657346068,0.03673276321681908,0.13261830388966933,0.8022669077563782,0.2296808000537165,0.10733039801854613,0.10567629241969315,0.10637247439526351,0.10724010027274494
0.0,42,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,8,2.4834699630737305,2048,0.027534466975483875,0.004464356319903234,0.03141829035397844,0.8763833634886896,0.1355400401837084,0.027382485668204948,0.027653834132517686,0.027648749911902012,0.026974957218332447
0.0,42,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,0,0.12079870700836182,2048,0.014983660025873048,1.0268176826417765,0.035642656333633976,0.42038561564037547,0.9665043481274772,0.014553503325540094,0.015052343417737238,0.0149870938379335,0.01508755998384887
0.0,42,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,1,0.17627345025539398,2048,0.020590195985112893,0.6626537653340642,0.07023879241121182,0.2931456432873723,0.9219423466804472,0.01953703556255665,0.02092828832173844,0.02053138209334818,0.020796417879198767
0.0,42,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,2,0.25722402334213257,2048,0.0316730117820295,0.4787031756025792,0.13108431723668082,0.2416231968073032,0.839824534396412,0.029263564525913843,0.03313425352278636,0.03136395606551713,0.031581374314239435
0.0,42,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,3,0.37534967064857483,2048,0.04947167385168341,0.351143413395224,0.21350734124694315,0.23170947454431717,0.7136422128301639,0.044719744081049964,0.05169514269378675,0.04914463366319036,0.04939428649482544
