spectrum_lambda,seed,method,noise_bin,sigma,n,score_error,unweighted_score_error,reference_error,relative_to_gaussian,dsm_pixel_mean,frequency_band_0,frequency_band_1,frequency_band_2,frequency_band_3
0.0,42,score,0,0.12079870700836182,2048,0.006361539232854247,0.43595096003478206,0.03551201848330745,0.1791376414113017,0.9563860502774735,0.006468470954459298,0.006310182411798988,0.006339633960046465,0.006476186988890193
0.0,42,score,1,0.17627345025539398,2048,0.01220879847491757,0.39291545769929936,0.06999133901256019,0.17443298909778907,0.9161338165584696,0.012047557792652047,0.01237974183195256,0.012162396823722069,0.012169772457074774
0.0,42,score,2,0.25722402334213257,2048,0.023783666573208566,0.3594642907476076,0.13043540112687957,0.18234057907387635,0.8340110806750964,0.023829663542713955,0.02372728344379918,0.023655677133626405,0.02434186503641042
0.0,42,score,3,0.37534967064857483,2048,0.04231416696959563,0.3003403739526726,0.21368470092876718,0.19802150919405906,0.7078781650010897,0.04277248114835386,0.04249283218561138,0.042381838556721084,0.04148627271267247
0.0,42,score,4,0.547722578048706,2048,0.061850591476028186,0.20616862278781115,0.2875268860634558,0.21511237548191603,0.5411750733572174,0.06235669192681986,0.062443462482312605,0.06145609994138793,0.062005733011945924
0.0,42,score,5,0.7992547750473022,2048,0.07423614150852167,0.11621037744806009,0.3075364357864325,0.24138974401093297,0.37723926756469983,0.0742164505907075,0.07446030352904098,0.07390756202962999,0.07508987090219724
0.0,42,score,6,1.166298747062683,2048,0.08249327267616148,0.06064554666103775,0.2500905521233346,0.3298536149237622,0.2555146765395673,0.08175775098066901,0.0829111648590844,0.08230687009080245,0.08286316394870624
0.0,42,score,7,1.7019013166427612,2048,0.07672717282100772,0.026489907844584305,0.12932663913999673,0.5932820440647976,0.2037701617714622,0.07627437586065382,0.07737566250870825,0.07645392743367113,0.07685811648411933
0.0,42,score,8,2.4834699630737305,2048,0.09750548656339889,0.0158092486610375,0.03205803412409386,3.0415304377668213,0.2044521317849856,0.09865769088374417,0.09874694230533376,0.09641971553709017,0.09876014227693376
0.0,42,scalar_gaussian,0,0.12079870700836182,2048,0.030555389358601876,2.0939352627622547,0.03551201848330745,0.860423897700001,0.9789716778468911,0.0321608177116933,0.029589094527795613,0.03078198288166219,0.03052532221897882
0.0,42,scalar_gaussian,1,0.17627345025539398,2048,0.05940251477184499,1.9117496556291096,0.06999133901256019,0.8487123636995286,0.9626800923985502,0.06387851744948514,0.05792781815873621,0.05985468413811601,0.057829334101658886
0.0,42,scalar_gaussian,2,0.25722402334213257,2048,0.11051091065672623,1.6702523976618806,0.13043540112687957,0.8472462974160518,0.9222511961579136,0.11682851345591883,0.10807650169294558,0.11132979602610334,0.10823540253069354
0.0,42,scalar_gaussian,3,0.37534967064857483,2048,0.1812994028179385,1.2868392394174133,0.21368470092876718,0.8484435340009462,0.8456515951965038,0.18944443142278716,0.1777414784653909,0.1835440550122776,0.17461978859671487
0.0,42,scalar_gaussian,4,0.547722578048706,2048,0.2441612933677877,0.8138709168405847,0.2875268860634558,0.8491772602924601,0.7225959128741472,0.2556801516243997,0.24031262381905272,0.2458409659897311,0.23825857696230152
0.0,42,scalar_gaussian,5,0.7992547750473022,2048,0.26093029284197483,0.4084642224477406,0.3075364357864325,0.8484532643253265,0.5645731843951513,0.2732968282464746,0.2541874943198854,0.2638078415429387,0.2551764532306595
0.0,42,scalar_gaussian,6,1.166298747062683,2048,0.21605822873287212,0.15883682350145137,0.2500905521233346,0.8639199957714552,0.390307196375533,0.2242800122596201,0.21404684578316713,0.21700707978376035,0.21148181471413224
0.0,42,scalar_gaussian,7,1.7019013166427612,2048,0.11425439182201824,0.039446107538262075,0.12932663913999673,0.8834559730446354,0.2414396284829226,0.11756977687466644,0.11272562557202781,0.1145122121466863,0.11415633001067296
0.0,42,scalar_gaussian,8,2.4834699630737305,2048,0.02887128711406292,0.004681104348457886,0.03205803412409386,0.9005944345278529,0.13585377752365568,0.0297002161318067,0.02828264204323907,0.029147887179076636,0.02841231754006254
0.0,42,fourier_gaussian,0,0.12079870700836182,2048,0.0305555017016313,2.0939429615360483,0.03551201848330745,0.8604270612213728,0.9789718562239951,0.03216093901826837,0.029589184116966708,0.030782092759581325,0.03052547934620324
0.0,42,fourier_gaussian,1,0.17627345025539398,2048,0.05940275966482529,1.9117575370138045,0.06999133901256019,0.8487158626035896,0.9626803465290966,0.06387875570904256,0.05792802074028007,0.0598549225561022,0.0578296823612945
0.0,42,fourier_gaussian,2,0.25722402334213257,2048,0.11051129237116537,1.6702581668610792,0.13043540112687957,0.8472492238795414,0.9222515371489846,0.11682886039138407,0.10807687055646797,0.11133016503501927,0.10823587441150234
0.0,42,fourier_gaussian,3,0.37534967064857483,2048,0.1812999795255627,1.2868433328120354,0.21368470092876718,0.8484462328727966,0.8456521139248205,0.18944487174738217,0.17774199392448675,0.18354466076965953,0.17462044021543266
0.0,42,fourier_gaussian,4,0.547722578048706,2048,0.24416201315316824,0.8138733161250066,0.2875268860634558,0.849179763659677,0.7225966520756946,0.25568086151403147,0.24031325765864067,0.2458416824182985,0.23825946771913462
0.0,42,fourier_gaussian,5,0.7992547750473022,2048,0.2609309561580111,0.4084652608126849,0.3075364357864325,0.8484554211950794,0.5645738521614863,0.2732975024311292,0.2541881605543674,0.2638084839403878,0.2551771843459998
0.0,42,fourier_gaussian,6,1.166298747062683,2048,0.21605864199317382,0.15883712731285438,0.2500905521233346,0.8639216482141332,0.3903075996582222,0.22428027154378838,0.21404728208794707,0.21700747865167253,0.2114823269200182
0.0,42,fourier_gaussian,7,1.7019013166427612,2048,0.11425453278113101,0.03944615620412281,0.12932663913999673,0.8834570629910974,0.2414397770041674,0.1175699665519309,0.11272574070001067,0.11451236299528367,0.11415645246587951
0.0,42,fourier_gaussian,8,2.4834699630737305,2048,0.028871310962443855,0.004681108215163213,0.03205803412409386,0.9005951784406219,0.1358538102544759,0.02970025318109658,0.028282664073551372,0.02914790482433711,0.02841236072073779
0.0,42,scalar_normalized,0,0.12079870700836182,2048,0.02682631320852318,1.838384794838753,0.03551201848330745,0.7554150497283894,0.9758116258762373,0.026760673936573453,0.026298818619654187,0.027190674378294106,0.02642407209846108
0.0,42,scalar_normalized,1,0.17627345025539398,2048,0.05081944660743308,1.6355209863450129,0.06999133901256019,0.7260819313417244,0.9541853660762856,0.049894253094609334,0.04987532921642751,0.05176161310940267,0.04945257824668219
0.0,42,scalar_normalized,2,0.25722402334213257,2048,0.09413460587936451,1.4227423359251363,0.13043540112687957,0.7216952228160523,0.9051533815707553,0.09246240135436375,0.09311106404301939,0.09512554897251628,0.09313967552818284
0.0,42,scalar_normalized,3,0.37534967064857483,2048,0.15258258084121312,1.0830110261048531,0.21368470092876718,0.7140547740573961,0.8194086055554287,0.14967908273380048,0.1506125048745465,0.15527971942142146,0.1475088024275072
0.0,42,scalar_normalized,4,0.547722578048706,2048,0.20630451928068333,0.6876816793495805,0.2875268860634558,0.7175138370717545,0.6854205288239865,0.20125074796344045,0.20367185922182857,0.2094273503935213,0.20199509257972778
0.0,42,scalar_normalized,5,0.7992547750473022,2048,0.2208281396429991,0.3456877059824023,0.3075364357864325,0.7180552089000353,0.5248004507945752,0.21520878429836068,0.21931628496217836,0.22355865760007804,0.21632245531807026
0.0,42,scalar_normalized,6,1.166298747062683,2048,0.1867658059973195,0.13730227974783507,0.2500905521233346,0.746792729319955,0.3608621291682714,0.18195917736463096,0.18573823895895042,0.18923915387655976,0.1819191824287839
0.0,42,scalar_normalized,7,1.7019013166427612,2048,0.10233050654199825,0.0353294092343381,0.12932663913999673,0.7912562115777629,0.22974664727354707,0.09926815012709525,0.10136866341559432,0.10345579821113411,0.10149065713603805
0.0,42,scalar_normalized,8,2.4834699630737305,2048,0.02506328457961677,0.004063686179586161,0.03205803412409386,0.7818097791835574,0.13246687409073538,0.02475491493558444,0.02462099410110908,0.025372269954051962,0.024853617151337697
0.0,42,fourier_normalized,0,0.12079870700836182,2048,0.026826328803264837,1.8383858635333485,0.03551201848330745,0.7554154888682165,0.9758116342591727,0.026760687210934192,0.02629883814392104,0.027190688760401576,0.026424086577543165
0.0,42,fourier_normalized,1,0.17627345025539398,2048,0.05081946301815062,1.6355215144907274,0.06999133901256019,0.7260821658095568,0.9541853935446165,0.049894277491538755,0.049875344788100545,0.0517616269764241,0.04945260132176869
0.0,42,fourier_normalized,2,0.25722402334213257,2048,0.09413462231002545,1.4227425842567325,0.13043540112687957,0.7216953487838556,0.9051534060317588,0.0924624127326203,0.09311108300816003,0.0951255602802509,0.0931397096132706
0.0,42,fourier_normalized,3,0.37534967064857483,2048,0.1525826072853201,1.0830112138016355,0.21368470092876718,0.7140548978103222,0.8194086488639722,0.1496790693058558,0.15061252116251822,0.1552797539126076,0.14750883867802886
0.0,42,fourier_normalized,4,0.547722578048706,2048,0.2063045653223395,0.6876818328217562,0.2875268860634558,0.7175139972016708,0.685420582458851,0.20125078996701537,0.2036718843704669,0.20942740525516465,0.20199514468795365
0.0,42,fourier_normalized,5,0.7992547750473022,2048,0.22082821998218444,0.3456878317465767,0.3075364357864325,0.7180554701347249,0.5248005455375293,0.2152088967738477,0.21931635729265897,0.22355872041390748,0.21632259824835215
