spectrum_lambda,seed,method,steps,score_error,unweighted_score_error,dsm_pixel_mean,gradient_norm_mean,gradient_clip_fraction,test_bank_sha256
0.5,42,score,5000,0.059004868732757614,0.29214784381561465,0.5380637772737307,0.4562077969424427,0.0,8b1bfd743c2b09c82ab70806ff5da2408f7e3d12e08e9b6ff6cc468430effed5
0.5,42,scalar_gaussian,5000,0.08324253630274528,0.6005048556781346,0.5620550531959334,0.09057257791161537,0.0,8b1bfd743c2b09c82ab70806ff5da2408f7e3d12e08e9b6ff6cc468430effed5
0.5,42,fourier_gaussian,5000,0.12628448809527462,0.9867160488320553,0.6049712845077981,0.03814882893413305,0.0,8b1bfd743c2b09c82ab70806ff5da2408f7e3d12e08e9b6ff6cc468430effed5
0.5,42,scalar_normalized,5000,0.09107878486504206,0.7104236360573941,0.5699418314503024,0.14438177500404417,0.0,8b1bfd743c2b09c82ab70806ff5da2408f7e3d12e08e9b6ff6cc468430effed5
0.5,42,fourier_normalized,5000,0.12255562085123131,0.9618608061850298,0.6009691712465535,0.0706086407624185,0.0,8b1bfd743c2b09c82ab70806ff5da2408f7e3d12e08e9b6ff6cc468430effed5
0.5,42,scalar_gate_s1p5_p4,5000,0.04334481381793516,0.20552740452350693,0.5226628178018372,0.2755348287753761,0.0,8b1bfd743c2b09c82ab70806ff5da2408f7e3d12e08e9b6ff6cc468430effed5
0.5,42,fourier_gate_s1p5_p4,5000,0.042966468650725564,0.20900284118542237,0.5222653661258092,0.2769074486527592,0.0,8b1bfd743c2b09c82ab70806ff5da2408f7e3d12e08e9b6ff6cc468430effed5
0.5,43,score,5000,0.06017519801255652,0.30205380483767513,0.5392748253054812,0.4513743398994207,0.0,8b1bfd743c2b09c82ab70806ff5da2408f7e3d12e08e9b6ff6cc468430effed5
0.5,43,scalar_gaussian,5000,0.08615052945253894,0.6253981745991833,0.5651054756666807,0.0867360148344189,0.0,8b1bfd743c2b09c82ab70806ff5da2408f7e3d12e08e9b6ff6cc468430effed5
0.5,43,fourier_gaussian,5000,0.128453281814929,1.0030470056898309,0.6071070834591212,0.0364922624707222,0.0,8b1bfd743c2b09c82ab70806ff5da2408f7e3d12e08e9b6ff6cc468430effed5
0.5,43,scalar_normalized,5000,0.09306680568029009,0.727311654588746,0.5720755698926344,0.14004160055629908,0.0,8b1bfd743c2b09c82ab70806ff5da2408f7e3d12e08e9b6ff6cc468430effed5
0.5,43,fourier_normalized,5000,0.11503706522654415,0.9007885663873912,0.5938167053252529,0.078900501877442,0.0,8b1bfd743c2b09c82ab70806ff5da2408f7e3d12e08e9b6ff6cc468430effed5
0.5,43,scalar_gate_s1p5_p4,5000,0.04296357419276023,0.20394611211729874,0.5223104962175643,0.27893446861989796,0.0,8b1bfd743c2b09c82ab70806ff5da2408f7e3d12e08e9b6ff6cc468430effed5
0.5,43,fourier_gate_s1p5_p4,5000,0.04316234819816055,0.21128075812959335,0.5225333625576092,0.28212204038724303,0.0,8b1bfd743c2b09c82ab70806ff5da2408f7e3d12e08e9b6ff6cc468430effed5
0.5,44,score,5000,0.05964881472472824,0.29144481139497924,0.5387839753330939,0.44458394169174137,0.0,8b1bfd743c2b09c82ab70806ff5da2408f7e3d12e08e9b6ff6cc468430effed5
