method,sigma,gate_min,gate_max,max_scale_ratio
fourier_normalized,2.2319061756134033,1.0,1.0,1.0
fourier_normalized,2.257439613342285,1.0,1.0,1.0
fourier_normalized,2.2832651138305664,1.0,1.0,1.0
fourier_normalized,2.3093860149383545,1.0,1.0,1.0
fourier_normalized,2.335805892944336,1.0,1.0,1.0
fourier_normalized,2.362528085708618,1.0,1.0,1.0
fourier_normalized,2.3895556926727295,1.0,1.0,1.0
fourier_normalized,2.4168927669525146,1.0,1.0,1.0
fourier_normalized,2.444542407989502,1.0,1.0,1.0
fourier_normalized,2.472508430480957,1.0,1.0,1.0
fourier_normalized,2.5007944107055664,1.0,1.0,1.0
fourier_normalized,2.5294039249420166,1.0,1.0,1.0
fourier_normalized,2.5583407878875732,1.0,1.0,1.0
fourier_normalized,2.587608575820923,1.0,1.0,1.0
fourier_normalized,2.61721134185791,1.0,1.0,1.0
fourier_normalized,2.647152900695801,1.0,1.0,1.0
fourier_normalized,2.6774368286132812,1.0,1.0,1.0
fourier_normalized,2.7080671787261963,1.0,1.0,1.0
fourier_normalized,2.7390480041503906,1.0,1.0,1.0
fourier_normalized,2.77038311958313,1.0,1.0,1.0
fourier_normalized,2.802076816558838,1.0,1.0,1.0
fourier_normalized,2.8341331481933594,1.0,1.0,1.0
fourier_normalized,2.866556167602539,1.0,1.0,1.0
fourier_normalized,2.8993499279022217,1.0,1.0,1.0
fourier_normalized,2.9325191974639893,1.0,1.0,1.0
fourier_normalized,2.9660677909851074,1.0,1.0,1.0
fourier_normalized,3.0,1.0,1.0,1.0
fourier_gate_s1p5_p4,0.10000000149011612,1.9752693333430216e-05,1.9752693333430216e-05,1.0568252801895142
fourier_gate_s1p5_p4,0.10114401578903198,2.0672196114901453e-05,2.0672196114901453e-05,1.058097004890442
fourier_gate_s1p5_p4,0.10230112820863724,2.163452336390037e-05,2.163452336390037e-05,1.0593962669372559
fourier_gate_s1p5_p4,0.10347146540880203,2.2641626856056973e-05,2.2641626856056973e-05,1.0607236623764038
fourier_gate_s1p5_p4,0.1046551987528801,2.3695612981100567e-05,2.3695612981100567e-05,1.0620800256729126
fourier_gate_s1p5_p4,0.10585247725248337,2.4798655431368388e-05,2.4798655431368388e-05,1.0634658336639404
fourier_gate_s1p5_p4,0.10706344991922379,2.595307341834996e-05,2.595307341834996e-05,1.0648815631866455
fourier_gate_s1p5_p4,0.10828827321529388,2.7161200705450028e-05,2.7161200705450028e-05,1.0663279294967651
fourier_gate_s1p5_p4,0.1095271110534668,2.8425569325918332e-05,2.8425569325918332e-05,1.0678056478500366
fourier_gate_s1p5_p4,0.11078011989593506,2.9748789529548958e-05,2.9748789529548958e-05,1.069314956665039
fourier_gate_s1p5_p4,0.1120474711060524,3.113360799034126e-05,3.113360799034126e-05,1.0708571672439575
fourier_gate_s1p5_p4,0.11332931369543076,3.258291690144688e-05,3.258291690144688e-05,1.0724323987960815
fourier_gate_s1p5_p4,0.11462581902742386,3.409965938772075e-05,3.409965938772075e-05,1.0740413665771484
fourier_gate_s1p5_p4,0.11593715846538544,3.568700412870385e-05,3.568700412870385e-05,1.075684905052185
fourier_gate_s1p5_p4,0.11726350337266922,3.734823621925898e-05,3.734823621925898e-05,1.0773637294769287
fourier_gate_s1p5_p4,0.11860501766204834,3.9086793549358845e-05,3.9086793549358845e-05,1.0790783166885376
fourier_gate_s1p5_p4,0.11996188014745712,4.0906317735789344e-05,4.0906317735789344e-05,1.0808296203613281
