spectrum_lambda,seed,method,steps,score_error,unweighted_score_error,dsm_pixel_mean,gradient_norm_mean,gradient_clip_fraction,test_bank_sha256
0.0,44,score,5000,0.053475318926635707,0.21191766512012525,0.5563158622606483,0.4383753305915743,0.0,102948d2e2a56782ecdbf79546d47f94e6ab6f4d6ee8b70d815f3f08ac49182d
0.0,44,scalar_gaussian,5000,0.13295076910451792,0.893966282060524,0.6358363031867854,0.0359257438108325,0.0,102948d2e2a56782ecdbf79546d47f94e6ab6f4d6ee8b70d815f3f08ac49182d
0.0,44,fourier_gaussian,5000,0.13295149624343552,0.8939731833481651,0.6358370030862814,0.035925748154893515,0.0,102948d2e2a56782ecdbf79546d47f94e6ab6f4d6ee8b70d815f3f08ac49182d
0.0,44,scalar_normalized,5000,0.12978537715347235,0.8794362589143567,0.6328445118789786,0.06581401685699821,0.0,102948d2e2a56782ecdbf79546d47f94e6ab6f4d6ee8b70d815f3f08ac49182d
0.0,44,fourier_normalized,5000,0.12978543789445143,0.8794368273632133,0.6328445768197004,0.06581401328742505,0.0,102948d2e2a56782ecdbf79546d47f94e6ab6f4d6ee8b70d815f3f08ac49182d
0.0,44,scalar_gate_s1p5_p4,5000,0.03925203314225031,0.15172185795057785,0.5421047417374388,0.26458442910760643,0.0,102948d2e2a56782ecdbf79546d47f94e6ab6f4d6ee8b70d815f3f08ac49182d
0.0,44,fourier_gate_s1p5_p4,5000,0.039252034521208415,0.15172192844379018,0.5421047452630855,0.2645844046045095,0.0,102948d2e2a56782ecdbf79546d47f94e6ab6f4d6ee8b70d815f3f08ac49182d
0.0,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,5000,0.061382651380260875,0.25727688646423746,0.5645109900661912,0.17698558219745755,0.0,102948d2e2a56782ecdbf79546d47f94e6ab6f4d6ee8b70d815f3f08ac49182d
0.0,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,5000,0.061382641954280746,0.2572768924707884,0.5645109834953022,0.17698559323698282,0.0,102948d2e2a56782ecdbf79546d47f94e6ab6f4d6ee8b70d815f3f08ac49182d
0.5,42,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,5000,0.0432022713542856,0.20415181385938524,0.5224889564757539,0.25667656205520034,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
