spectrum_lambda,seed,method,noise_bin,sigma,n,score_error,unweighted_score_error,reference_error,relative_to_gaussian,dsm_pixel_mean,frequency_band_0,frequency_band_1,frequency_band_2,frequency_band_3
1.0,42,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,9,1.5,1024,0.08906719020524571,0.03958541786899809,0.10209634070744247,0.8723837660398441,0.21802004093116814,0.19664143580367777,0.1548740173378171,0.057825572064361244,0.030337696280442288
1.0,42,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,10,1.625,1024,0.07454535940443167,0.02823019527741791,0.08421561102624589,0.8851726953711649,0.19673750287295777,0.17856826113948024,0.12811971710433798,0.04699309705785221,0.025597880283315926
1.0,42,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,11,1.75,1024,0.06248687945150751,0.02040387900457388,0.06931799879163486,0.9014524443981536,0.18000954531786365,0.15884544556086175,0.10604189147024935,0.03867972196626086,0.02146136074614586
1.0,42,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,12,1.875,1024,0.049995588107164965,0.014220967283815812,0.05343565402748417,0.9356222735002021,0.16668117819994044,0.1311322706171861,0.08281052059921744,0.030959437005424997,0.018496344222299836
1.0,42,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,13,2.0,1024,0.04110817763348602,0.010277044408371506,0.04298544785916096,0.9563277732542024,0.15494767325374775,0.11099319935415082,0.06799388097419276,0.02503380387856916,0.015211771590435083
1.0,42,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,14,2.125,1024,0.03385593425174516,0.007497507931182318,0.03455925081612765,0.9796489638006192,0.14309878693166325,0.09321369439553241,0.054701563640274176,0.020871735902949898,0.012871920132149411
1.0,42,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,15,2.25,1024,0.02796334883549497,0.00552362446133234,0.027392517260649743,1.0208389601223413,0.13350816131075813,0.08071807909031561,0.04378027326397064,0.01716371558272833,0.011334803109311849
1.0,42,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,16,2.375,1024,0.023382894401779708,0.004145443882863992,0.022049406552376714,1.0604772670972071,0.12355974211158861,0.06835991466261455,0.035784715930831545,0.014415337995611786,0.010225413517413691
1.0,42,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,17,2.5,1024,0.01837545602535827,0.0029400729640573233,0.01654586800333205,1.1105767326112943,0.11439966352199632,0.05421656863957447,0.027479610797517574,0.011442403352557228,0.008470095075314448
1.0,42,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,0,0.5,1024,0.07082269725444734,0.28329078901778937,0.25451124087094984,0.27826942736237753,0.45155207849660356,0.06850350889402432,0.08965067910565169,0.06699944205510382,0.05308257602783902
1.0,42,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,1,0.625,1024,0.090361970965493,0.23132664567166208,0.245662157011717,0.3678302432278291,0.3933746431502262,0.10982277496063833,0.123903757230922,0.07909533752927006,0.0624834083664919
1.0,42,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,2,0.75,1024,0.11023775140143263,0.195978224713658,0.2272133861828322,0.48517278516648404,0.35337555625050965,0.14891943109196956,0.1538659045397237,0.09215033678454787,0.07951700121351493
1.0,42,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,3,0.800000011920929,1024,0.11788431311008293,0.18419423374508861,0.22092399094548656,0.5335967026739578,0.34542695445813676,0.16844877427892674,0.1743494307212684,0.09468791460406016,0.07704135328581488
1.0,42,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,4,0.875,1024,0.11412691546758573,0.14906372632500994,0.20802849885256244,0.5486119262364708,0.31464290260929895,0.18358081791782224,0.1787472127466864,0.09005119060876311,0.05161362396571645
1.0,42,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,5,1.0,1024,0.15943144046546498,0.15943144046546498,0.18866346927700323,0.8450572921002601,0.33191982786352225,0.23368443982461579,0.24278604957687622,0.1335314441110882,0.067838233073296
1.0,42,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,6,1.125,1024,0.1443981481849316,0.11409236399797065,0.16656224675733286,0.8669320388989921,0.29694457730501783,0.24062198785265915,0.2316817354485808,0.1132592261608688,0.05340556532505504
1.0,42,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,7,1.25,1024,0.1287254047365996,0.08238425903142374,0.14418740701494248,0.8927645444325071,0.2645549467553655,0.24421879590729606,0.21060149328341116,0.09526848781960072,0.04539771613387694
1.0,42,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,8,1.375,1024,0.11001799793875608,0.058191337752730485,0.12185080469494965,0.902891024923334,0.24176328422635768,0.23472261276808443,0.1832285346202528,0.07723867641154702,0.034418583591480374
1.0,42,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,9,1.5,1024,0.0940956981552521,0.041820310291223156,0.10209634070744247,0.9216363437048517,0.2228405820661844,0.21380375014141015,0.16046114242254017,0.062698044080433,0.02822157263707982
1.0,42,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,10,1.625,1024,0.07805981728135593,0.029561114236726506,0.08421561102624589,0.9269043628624686,0.19976302130479331,0.19556389077926087,0.13312260329679707,0.0497000444241197,0.02202729877129471
1.0,42,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,11,1.75,1024,0.0646772444178552,0.021119100218075167,0.06931799879163486,0.9330512355423092,0.18270764630899697,0.17355039757785257,0.10923441742866569,0.040229386699016066,0.017337980914252628
1.0,42,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,12,1.875,1024,0.050517535007855496,0.01436943218001223,0.05343565402748417,0.9453900383042423,0.16681630079463414,0.14080831194479343,0.08603516457380496,0.030430583997222028,0.013097576854706265
1.0,42,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,13,2.0,1024,0.04075205764910146,0.010188014412275365,0.04298544785916096,0.9480431094407331,0.15441143788591258,0.11970311829292712,0.06982461266361967,0.02353164003793555,0.010260726018903892
1.0,42,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,14,2.125,1024,0.03310322201952655,0.007330817333043941,0.03455925081612765,0.9578686238209301,0.14191750387956165,0.09977495264883475,0.05692725698929782,0.01873889892295702,0.007974752310691268
1.0,42,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,15,2.25,1024,0.026592950373325125,0.005252928468804963,0.027392517260649743,0.9708107553710216,0.13213543047777598,0.0857791567456426,0.045257596805664504,0.01453362919080893,0.006087566531828818
1.0,42,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,16,2.375,1024,0.021584580349432336,0.0038266292032234613,0.022049406552376714,0.9789188792070109,0.12163015572745574,0.07208212573278965,0.03651503004375369,0.011558287002165496,0.004864474991781712
1.0,42,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,17,2.5,1024,0.016269346639998968,0.0026030954623998347,0.01654586800333205,0.9832875879780137,0.11216029832993964,0.05341715052388538,0.02785752975027278,0.008694715823931727,0.0036457353691626403
1.0,42,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,0,0.5,1024,0.06504962750730903,0.2601985100292361,0.25451124087094984,0.25558646166159904,0.4470482271034581,0.07658730587916421,0.09212032998160236,0.05783100686387617,0.037784457554947797
1.0,42,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,1,0.625,1024,0.07914825412636683,0.2026195305634991,0.245662157011717,0.3221833394656378,0.3813883648912803,0.12201155460417883,0.11981335916974797,0.06361751196010772,0.04171348196743926
1.0,42,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,2,0.75,1024,0.09257288819741093,0.16457402346206387,0.2272133861828322,0.40742708760530566,0.3356393896094475,0.1635062987300801,0.14471782599479574,0.0693186031477935,0.04831284756024306
1.0,42,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,3,0.800000011920929,1024,0.09829397195094017,0.15358432659617435,0.22092399094548656,0.44492212697350014,0.3252837553217627,0.18093255305726036,0.15888136511537065,0.0709178263693466,0.04809372235223935
1.0,42,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,4,0.875,1024,0.10354534123093753,0.13524289466897962,0.20802849885256244,0.4977459425130207,0.3045322428584613,0.20464794901983296,0.16484819823981195,0.07397736350605817,0.050095618070874336
1.0,42,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,5,1.0,1024,0.11011367949786346,0.11011367949786346,0.18866346927700323,0.5836513020768751,0.2810265446630496,0.22782261203541765,0.1785428393631408,0.07643628155844018,0.05029371387655052
1.0,42,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,6,1.125,1024,0.10875867076202742,0.08593277689839203,0.16656224675733286,0.6529611174162391,0.26134578317521834,0.2281969801789215,0.1790657878634542,0.07434294406943721,0.04742859152211278
1.0,42,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,7,1.25,1024,0.10449951329080714,0.06687968850611657,0.14418740701494248,0.7247478504137161,0.2396861951530547,0.24913822852725778,0.16969516835647758,0.06896279777228548,0.042491098890446825
1.0,42,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,8,1.375,1024,0.09658365147536754,0.051085567722508454,0.12185080469494965,0.7926386019129068,0.22829396459564968,0.26084356917248924,0.1578115279942177,0.06010320315781971,0.03429361036530268
1.0,42,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,9,1.5,1024,0.08793642310386861,0.03908285471283049,0.10209634070744247,0.8613082750521963,0.21615478889778877,0.25246576914003616,0.1424450265989075,0.05315890719446356,0.031008773639236584
1.0,42,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,10,1.625,1024,0.07732405193611172,0.029282481206574854,0.08421561102624589,0.9181676769169743,0.1990545238040854,0.2463322045525469,0.1211603243305612,0.04517012947490979,0.026969856634722577
1.0,42,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,11,1.75,1024,0.06745419474019841,0.022025859507003562,0.06931799879163486,0.9731122640017505,0.18529343729612,0.22934580555615253,0.10288539183688833,0.03866744204779941,0.023275570730727002
1.0,42,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,12,1.875,1024,0.055417748226962396,0.015763270606780413,0.05343565402748417,1.037093102640023,0.17178005486673573,0.19270873826657192,0.08171678098429935,0.03211576021456073,0.020420872460986596
1.0,42,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,13,2.0,1024,0.04701547976535868,0.01175386994133967,0.04298544785916096,1.0937534004391871,0.16092755301411918,0.17470219877561796,0.06747958472922343,0.026450329701511916,0.01738834950954286
1.0,42,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,14,2.125,1024,0.03979742316137255,0.008813270181065203,0.03455925081612765,1.1515707725585422,0.14921934618939328,0.1470577787717276,0.05598534206654038,0.022896039781804833,0.0152794847581328
1.0,42,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,15,2.25,1024,0.03427254551214436,0.006769885533263084,0.027392517260649743,1.2511645127765607,0.13989235302038225,0.13601378463955566,0.045853080222296554,0.019323661120859925,0.013635580879275442
1.0,42,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,16,2.375,1024,0.028820442027657763,0.005109441245900545,0.022049406552376714,1.3070847035813395,0.12879437351827885,0.11819310127547396,0.037170293257774406,0.01638457273406232,0.011304735367801964
1.0,42,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,17,2.5,1024,0.023379924327830575,0.003740787892452892,0.01654586800333205,1.4130370388016067,0.11943315110421712,0.09574177632782735,0.029362258630991102,0.01347568785121713,0.009959638922753323
1.0,42,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,0,0.5,1024,0.06389654383250032,0.2555861753300013,0.25451124087094984,0.25105588112274824,0.4464810183787095,0.0728332707191158,0.0892887106369705,0.05735382420776978,0.03850700649208239
1.0,42,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,1,0.625,1024,0.07704881336917073,0.19724496222507706,0.245662157011717,0.31363729076715646,0.3797784452263284,0.1069612527045725,0.11466817680997718,0.0635688380593597,0.0444762743473556
1.0,42,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,2,0.75,1024,0.0880322857535207,0.15650184133959236,0.2272133861828322,0.3874432190482105,0.330106264071956,0.13673678608117168,0.13337799807104742,0.06925290000456816,0.05130397650304343
1.0,42,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,3,0.800000011920929,1024,0.09247079536265189,0.1444856134481367,0.22092399094548656,0.41856384617580644,0.32051530685283197,0.15395572769907534,0.14514541912876253,0.06942422686411293,0.05173353836381158
1.0,42,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,4,0.875,1024,0.09782544493713996,0.12777200971381547,0.20802849885256244,0.47025020839318993,0.29909037892336887,0.1758327938162848,0.1498539532162657,0.07343488346809213,0.05413502416890546
1.0,42,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,5,1.0,1024,0.10293781637991026,0.10293781637991026,0.18866346927700323,0.5456160473163613,0.2740578856199198,0.20254750000782998,0.16106977154550678,0.07414269904409627,0.053034959560858415
1.0,42,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,6,1.125,1024,0.09967293585485873,0.07875392462606122,0.16656224675733286,0.5984125322233063,0.25183730196626997,0.2178563239974888,0.16681844787199124,0.06817437033681226,0.03364027970222647
1.0,42,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,7,1.25,1024,0.09720103154937282,0.062208660191598604,0.14418740701494248,0.6741298256324122,0.23309986972391478,0.2257582569545733,0.16155581779571682,0.06534124272054176,0.03173104412856728
1.0,42,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,8,1.375,1024,0.08872230055693917,0.04692749781524055,0.12185080469494965,0.7281224016456286,0.22126708148523141,0.2217056743680282,0.14883655585541458,0.057540651377006743,0.025770202588789426
1.0,42,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,9,1.5,1024,0.07909121266546422,0.03515165007353965,0.10209634070744247,0.7746723547330697,0.2082193891380544,0.20560348096267084,0.13361661136610076,0.04973053317829032,0.022790699539652626
1.0,42,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,10,1.625,1024,0.06758552052069744,0.025594516646891337,0.08421561102624589,0.8025295986944075,0.18977729358497566,0.1876555049055549,0.11401127172904904,0.040995770284266264,0.018795472385224873
1.0,42,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,11,1.75,1024,0.05697708574403376,0.018604762691929393,0.06931799879163486,0.8219666859584762,0.17515297319734435,0.1678394784061082,0.09527553723286884,0.033814750896875696,0.014802885485327199
1.0,42,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,12,1.875,1024,0.045544539591870284,0.012954891261687548,0.05343565402748417,0.8523249208935451,0.1618841155819613,0.13659605317019408,0.07707242063149927,0.026270185518595,0.01172502558805666
1.0,42,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,13,2.0,1024,0.03709472899786205,0.009273682249465513,0.04298544785916096,0.8629601608293237,0.15057002648613954,0.11440518640550208,0.06269633734981832,0.02104373654205014,0.009267587089873637
1.0,42,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,14,2.125,1024,0.030885269071724612,0.0068396443619044124,0.03455925081612765,0.8936903533022043,0.13976206064988797,0.0983180404560006,0.05223389455330989,0.01713412184512115,0.007418284747032762
1.0,42,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,15,2.25,1024,0.025057244096947706,0.004949579080878559,0.027392517260649743,0.9147477706601016,0.13041056841360457,0.08349079513457315,0.04194494486290701,0.013598097029859379,0.00586169219000628
1.0,42,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,16,2.375,1024,0.0206800241091884,0.00366626466201678,0.022049406552376714,0.9378948163554675,0.12049409379191543,0.07040305791746818,0.03455067049894733,0.011023501333597531,0.004877386675027061
1.0,42,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,17,2.5,1024,0.01595624172669033,0.0025529986762704527,0.01654586800333205,0.9643641375282952,0.11167174334632433,0.052582364606521825,0.02663549438245421,0.008752861622214772,0.003835826911222484
1.0,43,scalar_gate_s1p5_p4_linear_sigma,0,0.5,1024,0.06457408142564337,0.2582963257025735,0.25451124087094984,0.25371799376981435,0.44598478222341653,0.07308130728965676,0.09113586516127266,0.058322982559483254,0.03624215835445552
1.0,43,scalar_gate_s1p5_p4_linear_sigma,1,0.625,1024,0.07841776440180495,0.20074947686862069,0.245662157011717,0.31920978532344635,0.38059973481468906,0.11034196814260941,0.11908945520064537,0.0641022981882925,0.04245751771002211
1.0,43,scalar_gate_s1p5_p4_linear_sigma,2,0.75,1024,0.09068284997329785,0.16121395550808507,0.2272133861828322,0.3991087474939875,0.3342318320645894,0.15020986225701544,0.14084558812613823,0.06940005736874541,0.048835747383381124
1.0,43,scalar_gate_s1p5_p4_linear_sigma,3,0.800000011920929,1024,0.0946838777642022,0.14794355459750438,0.22092399094548656,0.42858123899982253,0.323641705526588,0.16445545975459125,0.15220346525742218,0.0695792519007074,0.0485045410436864
1.0,43,scalar_gate_s1p5_p4_linear_sigma,4,0.875,1024,0.10205886214612243,0.133301370966364,0.20802849885256244,0.4906003874904436,0.30326625733835977,0.1877374387424163,0.16219325907915533,0.07432135760497428,0.052340186644904835
1.0,43,scalar_gate_s1p5_p4_linear_sigma,5,1.0,1024,0.10694117410889747,0.10694117410889747,0.18866346927700323,0.5668356175083485,0.27847030635038217,0.20919724775792597,0.17277940994261243,0.07574402320295759,0.050942395133050086
1.0,43,scalar_gate_s1p5_p4_linear_sigma,6,1.125,1024,0.10880436073495939,0.08596887761774569,0.16656224675733286,0.6532354291154475,0.2619497534741441,0.22230910518632147,0.17612284580156062,0.0755945096421115,0.05152830004989239
1.0,43,scalar_gate_s1p5_p4_linear_sigma,7,1.25,1024,0.10568308798005133,0.06763717630723284,0.14418740701494248,0.7329564361269021,0.240967954762936,0.22887909789190158,0.16734268003592498,0.07325970267378686,0.05011215219780279
1.0,43,scalar_gate_s1p5_p4_linear_sigma,8,1.375,1024,0.09709864925711287,0.0513579632434316,0.12185080469494965,0.7968650637982805,0.22937742090257424,0.22386072492253878,0.15370000609270762,0.06544038022001031,0.04564854476431747
1.0,43,scalar_gate_s1p5_p4_linear_sigma,9,1.5,1024,0.08990805430548028,0.03995913524688013,0.10209634070744247,0.8806197527011493,0.21828945696695562,0.2096988788182701,0.14021010569076423,0.061133028847818696,0.04263737884236936
1.0,43,scalar_gate_s1p5_p4_linear_sigma,10,1.625,1024,0.07653909298306089,0.02898521864447276,0.08421561102624589,0.9088468521496257,0.1983474616333663,0.19625531688062098,0.11659517587165406,0.0507046337929227,0.036416111511883884
1.0,43,scalar_gate_s1p5_p4_linear_sigma,11,1.75,1024,0.06682912536812921,0.02182175522224627,0.06931799879163486,0.9640948459722989,0.18528565101223218,0.18391468185432908,0.10044530850765014,0.04372364201418945,0.029306872187086774
1.0,43,scalar_gate_s1p5_p4_linear_sigma,12,1.875,1024,0.05526075857911544,0.01571861577361506,0.05343565402748417,1.0341551831796154,0.17172086112741106,0.16283636172024582,0.08200375648778419,0.03515593990064542,0.02390496444840751
1.0,43,scalar_gate_s1p5_p4_linear_sigma,13,2.0,1024,0.04692641796493316,0.01173160449123329,0.04298544785916096,1.0916814945998592,0.1608801913270655,0.15941501712278955,0.06890777575438918,0.027571045932615394,0.01847507670695823
1.0,43,scalar_gate_s1p5_p4_linear_sigma,14,2.125,1024,0.04082872530951849,0.009041655431865686,0.03455925081612765,1.1814123380957404,0.1501162365207165,0.15966654609861977,0.061524202476237265,0.02090904519933626,0.013267879213206178
1.0,43,scalar_gate_s1p5_p4_linear_sigma,15,2.25,1024,0.038169725930113696,0.007539698949158261,0.027392517260649743,1.3934362281098485,0.1435319768117721,0.17909184837753317,0.058300465376569244,0.015568918803168826,0.009472503589640306
1.0,43,scalar_gate_s1p5_p4_linear_sigma,16,2.375,1024,0.03140921929893525,0.005568393449118714,0.022049406552376714,1.4244927283791062,0.13155669500402647,0.1510394954513512,0.04661667733908557,0.012846752467584788,0.00803734850576087
1.0,43,scalar_gate_s1p5_p4_linear_sigma,17,2.5,1024,0.024864095534237483,0.003978255285477997,0.01654586800333205,1.5027374525912018,0.12097594168599034,0.11936318592885983,0.036381211161614475,0.010315260282944062,0.006851995148996714
1.0,43,fourier_gate_s1p5_p4_linear_sigma,0,0.5,1024,0.06338645637323717,0.2535458254929487,0.25451124087094984,0.24905169672005698,0.4458164053082506,0.07163561684383021,0.08904141711379258,0.057192565276455866,0.0365939144942053
1.0,43,fourier_gate_s1p5_p4_linear_sigma,1,0.625,1024,0.07649135015971642,0.19581785640887403,0.245662157011717,0.31136806372691794,0.3792928375771669,0.10602580091575231,0.11472503925289548,0.06341770970934708,0.0415016274976624
1.0,43,fourier_gate_s1p5_p4_linear_sigma,2,0.75,1024,0.08795969292923356,0.15637278742974856,0.2272133861828322,0.3871237272017718,0.3305018491768769,0.1374060904354931,0.1334286198171612,0.06969324560629307,0.04866240306721539
1.0,43,fourier_gate_s1p5_p4_linear_sigma,3,0.800000011920929,1024,0.09180873146936594,0.14345113864570716,0.22092399094548656,0.4155670512580045,0.321403328941519,0.1551790551788459,0.14497331480401565,0.06893433940633023,0.0485025512739681
1.0,43,fourier_gate_s1p5_p4_linear_sigma,4,0.875,1024,0.09817001958291596,0.12822206639401268,0.20802849885256244,0.471906590320073,0.2997165806087029,0.17894272068114198,0.15336601231582828,0.07345063304395504,0.04855443659479865
1.0,43,fourier_gate_s1p5_p4_linear_sigma,5,1.0,1024,0.10351985960438866,0.10351985960438866,0.18866346927700323,0.548701134358961,0.2745497616521086,0.2052965142237675,0.16457147526593846,0.07481879920716539,0.046867296251488805
1.0,43,fourier_gate_s1p5_p4_linear_sigma,6,1.125,1024,0.10465645882262409,0.08269152302034496,0.16656224675733286,0.6283324154188417,0.25724931793181643,0.22086748135723783,0.17012680283992793,0.07275584348415597,0.04421649266240034
1.0,43,fourier_gate_s1p5_p4_linear_sigma,7,1.25,1024,0.10066454606839162,0.06442530948377063,0.14418740701494248,0.6981507480605398,0.23649514493734874,0.2276024692659621,0.16202971746710165,0.0686505175287877,0.0419917251772051
1.0,43,fourier_gate_s1p5_p4_linear_sigma,8,1.375,1024,0.09163889132232417,0.04847015739362601,0.12185080469494965,0.7520581546567524,0.2236382618474696,0.22365053812749877,0.14911699517575633,0.06017854886976298,0.03496597440080129
1.0,43,fourier_gate_s1p5_p4_linear_sigma,9,1.5,1024,0.08334310417591384,0.037041379633739484,0.10209634070744247,0.8163182303931331,0.21308850507669722,0.20874084881415814,0.13537264285271336,0.054196402181142654,0.031290495931714624
1.0,43,fourier_gate_s1p5_p4_linear_sigma,10,1.625,1024,0.07081222445705669,0.026816463699713775,0.08421561102624589,0.8408443944554174,0.19290752447554257,0.19060271869694462,0.11553975102892045,0.044329826099937276,0.0247909631007012
1.0,43,fourier_gate_s1p5_p4_linear_sigma,11,1.75,1024,0.059542439011320794,0.019442429064921076,0.06931799879163486,0.8589751586785024,0.17776639214478113,0.16828901562977117,0.0954412361261027,0.037289837650322906,0.01937297338300596
1.0,43,fourier_gate_s1p5_p4_linear_sigma,12,1.875,1024,0.047598448032494294,0.013539114107020599,0.05343565402748417,0.8907619621912449,0.1639027433695382,0.13456946710894283,0.07896818834766925,0.02880242839981237,0.01451997326428807
1.0,43,fourier_gate_s1p5_p4_linear_sigma,13,2.0,1024,0.038441181052470234,0.009610295263117559,0.04298544785916096,0.894283599845703,0.1517955597703287,0.11480174092564477,0.06463780997013199,0.02224843199248797,0.010619470607018712
1.0,43,fourier_gate_s1p5_p4_linear_sigma,14,2.125,1024,0.03132648657706462,0.006937353428830919,0.03455925081612765,0.9064573402860224,0.14018980152985955,0.09664807704349668,0.053188583837566986,0.017634837796000353,0.007894769916618792
1.0,43,fourier_gate_s1p5_p4_linear_sigma,15,2.25,1024,0.026384362560782696,0.005211725937932384,0.027392517260649743,0.9631959819437517,0.13188339847100128,0.08366618947676066,0.04445423945004852,0.0147505592564283,0.006386823398550069
1.0,43,fourier_gate_s1p5_p4_linear_sigma,16,2.375,1024,0.021351752794319057,0.0037853522959457606,0.022049406552376714,0.968359522221134,0.12143981897991199,0.07169488653723281,0.03595458127825276,0.011437902702224929,0.004875083758062627
1.0,43,fourier_gate_s1p5_p4_linear_sigma,17,2.5,1024,0.016184968649293387,0.002589594983886942,0.01654586800333205,0.978187946745013,0.11206577434259914,0.05332239429664597,0.02752106738892746,0.008702582234339432,0.0036667942090185517
1.0,43,scalar_gate_s1p5_p4_tanh_sigma,0,0.5,1024,0.06669046750655888,0.2667618700262355,0.25451124087094984,0.2620334853515344,0.4482661102794735,0.07557303769300514,0.09672922640903708,0.059298736366868846,0.036277785881845416
1.0,43,scalar_gate_s1p5_p4_tanh_sigma,1,0.625,1024,0.08052839833969598,0.20615269974962172,0.245662157011717,0.32780139733062397,0.38236633641749523,0.1165915237625021,0.12411139578544977,0.06509226017107148,0.041326744060489556
1.0,43,scalar_gate_s1p5_p4_tanh_sigma,2,0.75,1024,0.09109363851221855,0.1619442462439441,0.2272133861828322,0.4009166891202355,0.33364597942062635,0.15013372481180548,0.14584666632476925,0.06913209392710132,0.04392070955613418
1.0,43,scalar_gate_s1p5_p4_tanh_sigma,3,0.800000011920929,1024,0.09607816447881057,0.15012212752415344,0.22092399094548656,0.43489239927101464,0.32588317272688816,0.16976707537217467,0.15789584212815838,0.0695433146953703,0.04548455289887544
1.0,43,scalar_gate_s1p5_p4_tanh_sigma,4,0.875,1024,0.10268867658809108,0.1341239857477108,0.20802849885256244,0.4936279267239744,0.3038112777198062,0.19312122132985962,0.16603431823490272,0.0735773499543561,0.049810022753553444
1.0,43,scalar_gate_s1p5_p4_tanh_sigma,5,1.0,1024,0.10695962212827086,0.10695962212827086,0.18866346927700323,0.5669334001869142,0.2785649087079588,0.2146958289786211,0.17597315866783822,0.07416369255671094,0.04831117618918293
1.0,43,scalar_gate_s1p5_p4_tanh_sigma,6,1.125,1024,0.10911890384392506,0.08621740550631116,0.16656224675733286,0.6551238709147703,0.261930891586441,0.22827963609076232,0.17909952430979495,0.0743061795464303,0.05002324133578243
1.0,43,scalar_gate_s1p5_p4_tanh_sigma,7,1.25,1024,0.10541092555595977,0.06746299235581425,0.14418740701494248,0.7310688758348763,0.24069787436355441,0.2289101740802776,0.1694785623444048,0.07206681927750543,0.048868834692708474
1.0,43,scalar_gate_s1p5_p4_tanh_sigma,8,1.375,1024,0.09684598273096068,0.05122432144447507,0.12185080469494965,0.7947914909007955,0.2290331099247312,0.22214513391635346,0.15584475006260537,0.06450653701520663,0.04451988507566727
1.0,43,scalar_gate_s1p5_p4_tanh_sigma,9,1.5,1024,0.08832310200139049,0.039254712000617996,0.10209634070744247,0.8650956673802906,0.21668744182694308,0.20619360370682677,0.1386384943897218,0.059746318461744684,0.04134664129111004
1.0,43,scalar_gate_s1p5_p4_tanh_sigma,10,1.625,1024,0.07557232166466893,0.028619104062359832,0.08421561102624589,0.897367135899741,0.19744280906599107,0.19761482950397116,0.11514650578155727,0.04959938584822164,0.035536803074944945
1.0,43,scalar_gate_s1p5_p4_tanh_sigma,11,1.75,1024,0.06619294703655536,0.021614023522140525,0.06931799879163486,0.9549171671202858,0.18487182602463476,0.1859917008969414,0.09935368121872902,0.04287921163555031,0.02875977897182905
1.0,43,scalar_gate_s1p5_p4_tanh_sigma,12,1.875,1024,0.054924475186136315,0.015622961830723219,0.05343565402748417,1.0278619432240201,0.1715062424662499,0.16626114549138887,0.08037523856745088,0.034735007448265694,0.024096290459503584
1.0,43,scalar_gate_s1p5_p4_tanh_sigma,13,2.0,1024,0.04716529166401472,0.01179132291600368,0.04298544785916096,1.0972385775425384,0.1611547338118488,0.16003410177311767,0.06627731861109705,0.028644910241618634,0.02044934573764082
