spectrum_lambda,seed,method,steps,score_error,unweighted_score_error,dsm_pixel_mean,gradient_norm_mean,gradient_clip_fraction,test_bank_sha256
0.0,43,fourier_normalized,5000,0.1283554343586515,0.8752399935546734,0.629037197256532,0.07158395214341581,0.0,6ff80b4148c2d3a4f4d2aab73d4ce0a08c441e37c3960e43c374c8b88fd3c0fd
0.0,43,scalar_gate_s1p5_p4,5000,0.03929651054260031,0.15340602792908875,0.5400448995906619,0.26710505949035285,0.0,6ff80b4148c2d3a4f4d2aab73d4ce0a08c441e37c3960e43c374c8b88fd3c0fd
0.0,43,fourier_gate_s1p5_p4,5000,0.0392965114392543,0.15340602316919127,0.5400449020189427,0.267105028866604,0.0,6ff80b4148c2d3a4f4d2aab73d4ce0a08c441e37c3960e43c374c8b88fd3c0fd
0.0,43,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,5000,0.061634156385739755,0.2596614443069155,0.5627023105973687,0.17711000661216678,0.0,6ff80b4148c2d3a4f4d2aab73d4ce0a08c441e37c3960e43c374c8b88fd3c0fd
0.0,43,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,5000,0.061634150571531904,0.2596614632245017,0.562702308683058,0.17711001134626567,0.0,6ff80b4148c2d3a4f4d2aab73d4ce0a08c441e37c3960e43c374c8b88fd3c0fd
0.0,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,5000,0.04071148084398704,0.1560443308359625,0.541466962576067,0.24572724486663938,0.0,6ff80b4148c2d3a4f4d2aab73d4ce0a08c441e37c3960e43c374c8b88fd3c0fd
0.0,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,5000,0.040711482647252835,0.15604435309348563,0.5414669641941483,0.24572723827585577,0.0,6ff80b4148c2d3a4f4d2aab73d4ce0a08c441e37c3960e43c374c8b88fd3c0fd
0.0,44,scalar_gate_s1p5_p4_linear_sigma,5000,0.03993559287238344,0.15232808429677738,0.5406522854309578,0.2475408950511366,0.0,6ff80b4148c2d3a4f4d2aab73d4ce0a08c441e37c3960e43c374c8b88fd3c0fd
0.0,44,fourier_gate_s1p5_p4_linear_sigma,5000,0.039935594940853386,0.15232809997382898,0.540652286155107,0.24754088873267174,0.0,6ff80b4148c2d3a4f4d2aab73d4ce0a08c441e37c3960e43c374c8b88fd3c0fd
0.0,44,scalar_gate_s1p5_p4_tanh_sigma,5000,0.039829806693374034,0.15421831444345713,0.5406766404493717,0.25244391842000186,0.0,6ff80b4148c2d3a4f4d2aab73d4ce0a08c441e37c3960e43c374c8b88fd3c0fd
0.0,44,fourier_gate_s1p5_p4_tanh_sigma,5000,0.0398298039822824,0.15421827354344828,0.5406766381329166,0.25244386215880515,0.0,6ff80b4148c2d3a4f4d2aab73d4ce0a08c441e37c3960e43c374c8b88fd3c0fd
0.0,44,score,5000,0.05386482233064771,0.21637850925318738,0.5548855132398145,0.4383753305915743,0.0,6ff80b4148c2d3a4f4d2aab73d4ce0a08c441e37c3960e43c374c8b88fd3c0fd
0.0,44,scalar_gaussian,5000,0.13276154691494602,0.8951693279205821,0.6338393824588328,0.0359257438108325,0.0,6ff80b4148c2d3a4f4d2aab73d4ce0a08c441e37c3960e43c374c8b88fd3c0fd
0.0,44,fourier_gaussian,5000,0.13276225451854276,0.8951764448630714,0.6338400927040032,0.035925748154893515,0.0,6ff80b4148c2d3a4f4d2aab73d4ce0a08c441e37c3960e43c374c8b88fd3c0fd
0.0,44,scalar_normalized,5000,0.12971401006384128,0.8841829371524955,0.6305819555932025,0.06581401685699821,0.0,6ff80b4148c2d3a4f4d2aab73d4ce0a08c441e37c3960e43c374c8b88fd3c0fd
0.0,44,fourier_normalized,5000,0.12971407423310632,0.8841835000520145,0.6305820205909192,0.06581401328742505,0.0,6ff80b4148c2d3a4f4d2aab73d4ce0a08c441e37c3960e43c374c8b88fd3c0fd
0.0,44,scalar_gate_s1p5_p4,5000,0.03936003284736532,0.15360291635215748,0.5403067975702868,0.26458442910760643,0.0,6ff80b4148c2d3a4f4d2aab73d4ce0a08c441e37c3960e43c374c8b88fd3c0fd
0.0,44,fourier_gate_s1p5_p4,5000,0.03936003642193468,0.15360297331435746,0.5403068019258414,0.2645844046045095,0.0,6ff80b4148c2d3a4f4d2aab73d4ce0a08c441e37c3960e43c374c8b88fd3c0fd
0.0,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,5000,0.061612365075360526,0.2576039392203541,0.5623934996639043,0.17698558219745755,0.0,6ff80b4148c2d3a4f4d2aab73d4ce0a08c441e37c3960e43c374c8b88fd3c0fd
