spectrum_lambda,seed,method,noise_bin,sigma,n,score_error,unweighted_score_error,reference_error,relative_to_gaussian,dsm_pixel_mean,frequency_band_0,frequency_band_1,frequency_band_2,frequency_band_3
1.0,43,scalar_gate_s1p5_p4,12,1.0,1024,0.10726037663516658,0.10726037663516658,0.18887074724535083,0.5679035965047089,0.2772636901374622,0.21957151246727102,0.17530641647278436,0.07397960761541665,0.049621913313954394
1.0,43,scalar_gate_s1p5_p4,13,1.0499999523162842,1024,0.10940739787284948,0.09923574404526095,0.1802818250632011,0.6068687058969738,0.2701005180977698,0.22669544373176592,0.17731510085317326,0.07563010397476236,0.051125677378982756
1.0,43,scalar_gate_s1p5_p4,14,1.2000000476837158,1024,0.10676376811296898,0.0741414997417691,0.15447155068843849,0.6911548931641545,0.24930242089502308,0.2258059364131681,0.17670404827851707,0.0720343982220428,0.04749079612871627
1.0,43,fourier_gate_s1p5_p4,0,0.6399999856948853,1024,0.07894248917244522,0.19273069507189844,0.2448417744610408,0.32242246792328544,0.3711089377988956,0.1165257203194389,0.12316207908605124,0.06304491379219658,0.03950781901419961
1.0,43,fourier_gate_s1p5_p4,1,0.7599999904632568,1024,0.08824084746368396,0.1527715541520731,0.2269845591009603,0.3887526438502602,0.3278418806902068,0.14539539603491342,0.1414563580410895,0.06691217767971104,0.04245794308151111
1.0,43,fourier_gate_s1p5_p4,2,0.800000011920929,1024,0.0902381977486425,0.14099717978021048,0.21989723159226174,0.4103653197233703,0.3145336157176387,0.160618337536566,0.14518179698192502,0.06656675635918206,0.04288605558969998
1.0,43,fourier_gate_s1p5_p4,3,0.8199999928474426,1024,0.09325148266325634,0.1386845393962714,0.2184232309852115,0.4269302410858028,0.31192902959866453,0.1686517902218648,0.14928194467519165,0.06884069123136363,0.04397125807440567
1.0,43,fourier_gate_s1p5_p4,4,0.8399999737739563,1024,0.09433099517152427,0.13368906046177892,0.21437325114174302,0.440031555565451,0.30737123844332775,0.1630414188303851,0.15581556023320864,0.06882429897980799,0.04321127419786876
1.0,43,fourier_gate_s1p5_p4,5,0.8600000143051147,1024,0.0948805727579437,0.1282863299100656,0.2107039839636672,0.4503026994226386,0.3009179855803196,0.17641894805739552,0.15442800690209232,0.06845183091540988,0.043561283851556394
1.0,43,fourier_gate_s1p5_p4,6,0.8799999952316284,1024,0.0963343794540477,0.12439873514726682,0.20863266561291466,0.46174159339353454,0.29839530756705746,0.1785704052801007,0.15961251035859525,0.0683234332652322,0.04397237354479233
1.0,43,fourier_gate_s1p5_p4,7,0.8999999761581421,1024,0.09893399011322508,0.1221407350060947,0.20558633399065118,0.481228436700097,0.2972475699497233,0.1774884123513472,0.16397321533722656,0.07091094575382396,0.0455321893848922
1.0,43,fourier_gate_s1p5_p4,8,0.9200000166893005,1024,0.1003211322727586,0.11852685329985688,0.20194060688933535,0.49678533613467435,0.29267405308426175,0.19027932302367287,0.16262987007039423,0.07218615986806581,0.04586094374418234
1.0,43,fourier_gate_s1p5_p4,9,0.9399999976158142,1024,0.10053744813391233,0.11378163042543259,0.20040485831399116,0.5016717108543938,0.2854760923590486,0.198558973163297,0.16570554404615012,0.07003648205439618,0.0454525244628925
1.0,43,fourier_gate_s1p5_p4,10,0.9599999785423279,1024,0.10175374711616685,0.11040988678918616,0.19577920089059264,0.5197372685826311,0.28326503491628946,0.19352544376702632,0.16864607071731375,0.07162069797739808,0.04568574821011036
1.0,43,fourier_gate_s1p5_p4,11,0.9800000190734863,1024,0.10129714267935191,0.10547390538974583,0.19225082413898947,0.5269009541728582,0.2769020034615442,0.20634089179718806,0.16592137133088133,0.07020967020855355,0.04549354934529563
1.0,43,fourier_gate_s1p5_p4,12,1.0,1024,0.10279790526830956,0.10279790526830956,0.18887074724535083,0.5442764788491617,0.272948187964116,0.2106395328358972,0.16821019895165748,0.07139604191638926,0.04522662940095242
1.0,43,fourier_gate_s1p5_p4,13,1.0499999523162842,1024,0.10389144952297552,0.09423261583585849,0.1802818250632011,0.5762724527919244,0.2644003686176541,0.21889794838143706,0.1692342844901679,0.07198249873107854,0.04437883542932138
1.0,43,fourier_gate_s1p5_p4,14,1.2000000476837158,1024,0.10071070193021481,0.06993798189336653,0.15447155068843849,0.6519692557067892,0.24358266075044294,0.22579036574004716,0.16937307238505245,0.06616918332892434,0.03964574483213845
1.0,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,0,0.6399999856948853,1024,0.10496350052411782,0.25625855765710964,0.2448417744610408,0.4286993130774732,0.39835726344186456,0.12425840593775321,0.159764772665472,0.08654954087178869,0.06638347239626752
1.0,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,1,0.7599999904632568,1024,0.12209817746547982,0.21138881670661408,0.2269845591009603,0.5379140235313181,0.36199825249909623,0.1614050689823882,0.19144134675409613,0.09565476283508385,0.07688161426893098
1.0,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,2,0.800000011920929,1024,0.13099582597529796,0.2046809719864347,0.21989723159226174,0.5957138479041577,0.3555627793977862,0.1882648607222702,0.21234478387404726,0.09885625853525407,0.07597546962492488
1.0,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,3,0.8199999928474426,1024,0.13195818757401018,0.1962495387805701,0.2184232309852115,0.604139893814429,0.35062181102214285,0.1970864930953546,0.21428681718689424,0.0994133626419678,0.07236090382696286
1.0,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,4,0.8399999737739563,1024,0.12901489089642404,0.18284424454718856,0.21437325114174302,0.6018236426853448,0.34282865534734225,0.17669146204841096,0.21297277655009916,0.09908966621497722,0.06632029233536346
1.0,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,5,0.8600000143051147,1024,0.12224203862484237,0.165281279824405,0.2107039839636672,0.5801600725590513,0.32766532629813716,0.17422799871557257,0.19901454005249286,0.0944630554756037,0.061819327933515286
1.0,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,6,0.8799999952316284,1024,0.12150766542857205,0.15690556139640485,0.20863266561291466,0.5824000046762119,0.3228335653070059,0.17985698202357933,0.20119680936384227,0.092870369982888,0.05560712756344956
1.0,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,7,0.8999999761581421,1024,0.12443867593500325,0.15362800312098987,0.20558633399065118,0.6052867110352869,0.3220989200911533,0.1807305514771676,0.20661640265718811,0.09611222347527502,0.05408271797555665
1.0,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,8,0.9200000166893005,1024,0.12448447096222844,0.1470752202809505,0.20194060688933535,0.6164410064908177,0.31632679146331977,0.18532731667760624,0.20692252326260205,0.09542988200895204,0.05388813307650968
1.0,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,9,0.9399999976158142,1024,0.12902030861859703,0.1460166469817598,0.20040485831399116,0.6437983076061462,0.3137405666782293,0.19108087107909816,0.22023048057948957,0.09754188025528053,0.05130930869370547
1.0,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,10,0.9599999785423279,1024,0.13393366419476435,0.14532733309685972,0.19577920089059264,0.6841056842887542,0.31553170851725704,0.1976194880482544,0.23357704527071657,0.09970995746576343,0.05069842111735845
1.0,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,11,0.9800000190734863,1024,0.13520229154310512,0.1407770577678997,0.19225082413898947,0.70325988015198,0.31023735180234746,0.2023916932859838,0.23795510337678163,0.09964194752441609,0.049542258052239545
1.0,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,12,1.0,1024,0.13577612780687864,0.13577612780687864,0.18887074724535083,0.7188838387476696,0.3053488491185301,0.20396193524365613,0.23982351021576703,0.09969338522830845,0.049234582467465995
1.0,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,13,1.0499999523162842,1024,0.13357608465484358,0.12115745740321326,0.1802818250632011,0.740929290060249,0.2946216441952386,0.20796111307149814,0.2326788204434335,0.09846278079185078,0.0487186865038485
1.0,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,14,1.2000000476837158,1024,0.12205223460549706,0.08475848951781773,0.15447155068843849,0.7901275934729911,0.26495970718905887,0.2112916244826259,0.2187838411159222,0.08435329421191451,0.04292571458653708
1.0,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,0,0.6399999856948853,1024,0.09471564789257272,0.2312393850749323,0.2448417744610408,0.3868443124179525,0.38673928402459495,0.11517328962732627,0.13237799495498215,0.0815571784414787,0.06610478118867048
1.0,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,1,0.7599999904632568,1024,0.11168123217083498,0.19335393866631678,0.2269845591009603,0.492021274985319,0.3510439754909113,0.15478703281691192,0.16037500649230146,0.0921820483176593,0.0748304386857378
1.0,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,2,0.800000011920929,1024,0.12036419430260958,0.18806904799293303,0.21989723159226174,0.5473656645472986,0.34474360845329355,0.17384227636332442,0.1756527616208119,0.09779712842821829,0.07761672233977551
1.0,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,3,0.8199999928474426,1024,0.12044919269991539,0.17913324628373456,0.2184232309852115,0.5514486355531958,0.33935570415703264,0.18599512961984038,0.17796940820881268,0.09694670971518753,0.070563780337556
